"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/06/2018","AQS","060731016","1","5","ppb","5","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/07/2018","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/08/2018","AQS","060731016","1","9","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/09/2018","AQS","060731016","1","13","ppb","12","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/10/2018","AQS","060731016","1","16","ppb","15","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/11/2018","AQS","060731016","1","15","ppb","14","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/12/2018","AQS","060731016","1","11","ppb","10","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/13/2018","AQS","060731016","1","22","ppb","21","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/14/2018","AQS","060731016","1","27","ppb","25","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/15/2018","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/16/2018","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/17/2018","AQS","060731016","1","22","ppb","21","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/18/2018","AQS","060731016","1","25","ppb","24","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/19/2018","AQS","060731016","1","17","ppb","16","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/20/2018","AQS","060731016","1","16","ppb","15","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/21/2018","AQS","060731016","1","28","ppb","26","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/22/2018","AQS","060731016","1","10","ppb","9","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/23/2018","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/24/2018","AQS","060731016","1","8","ppb","8","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/25/2018","AQS","060731016","1","6","ppb","6","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/26/2018","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/27/2018","AQS","060731016","1","13","ppb","12","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/28/2018","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/29/2018","AQS","060731016","1","7","ppb","7","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"09/30/2018","AQS","060731016","1","11","ppb","10","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/01/2018","AQS","060731016","1","25","ppb","24","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/02/2018","AQS","060731016","1","18","ppb","17","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/03/2018","AQS","060731016","1","16","ppb","15","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/04/2018","AQS","060731016","1","17","ppb","16","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/05/2018","AQS","060731016","1","15","ppb","14","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/06/2018","AQS","060731016","1","16","ppb","15","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/07/2018","AQS","060731016","1","13","ppb","12","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/08/2018","AQS","060731016","1","24","ppb","23","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/09/2018","AQS","060731016","1","20","ppb","19","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/10/2018","AQS","060731016","1","21","ppb","20","Kearny Villa Rd.","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/11/2018","AQS","060731016","1","17","ppb","16","Kearny Villa Rd.","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/12/2018","AQS","060731016","1","28","ppb","26","Kearny Villa Rd.","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/13/2018","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/14/2018","AQS","060731016","1","22","ppb","21","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/15/2018","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/16/2018","AQS","060731016","1","39","ppb","37","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/17/2018","AQS","060731016","1","34","ppb","32","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/18/2018","AQS","060731016","1","27","ppb","25","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/19/2018","AQS","060731016","1","34","ppb","32","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/20/2018","AQS","060731016","1","31","ppb","29","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/21/2018","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/22/2018","AQS","060731016","1","14","ppb","13","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/23/2018","AQS","060731016","1","16","ppb","15","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/24/2018","AQS","060731016","1","18","ppb","17","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/25/2018","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/26/2018","AQS","060731016","1","36","ppb","34","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/27/2018","AQS","060731016","1","29","ppb","27","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/28/2018","AQS","060731016","1","20","ppb","19","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/29/2018","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/30/2018","AQS","060731016","1","21","ppb","20","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"10/31/2018","AQS","060731016","1","23","ppb","22","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/01/2018","AQS","060731016","1","33","ppb","31","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/02/2018","AQS","060731016","1","27","ppb","25","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/03/2018","AQS","060731016","1","27","ppb","25","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/04/2018","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/05/2018","AQS","060731016","1","23","ppb","22","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/06/2018","AQS","060731016","1","12","ppb","11","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/07/2018","AQS","060731016","1","16","ppb","15","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/08/2018","AQS","060731016","1","22","ppb","21","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/09/2018","AQS","060731016","1","40","ppb","38","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/10/2018","AQS","060731016","1","25","ppb","24","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/11/2018","AQS","060731016","1","20","ppb","19","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/12/2018","AQS","060731016","1","34","ppb","32","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/13/2018","AQS","060731016","1","34","ppb","32","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/14/2018","AQS","060731016","1","38","ppb","36","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/15/2018","AQS","060731016","1","37","ppb","35","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/16/2018","AQS","060731016","1","36","ppb","34","Kearny Villa Rd.","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/17/2018","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/18/2018","AQS","060731016","1","27","ppb","25","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/19/2018","AQS","060731016","1","26","ppb","25","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/20/2018","AQS","060731016","1","31","ppb","29","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/21/2018","AQS","060731016","1","25","ppb","24","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/22/2018","AQS","060731016","1","22","ppb","21","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"11/23/2018","AQS","060731016","1","19","ppb","18","Kearny Villa Rd.","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
